cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd23988	phaeophytin b	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C55H70N4O6, pubchem=C55H72N4O6, H_diff=+2) — requires manual review	135410870	name_lookup	phaeophytin b	C=CC1=C(C)C2=N/C1=C\C1=N/C(=C\c3[nH]c4c(c3C)C(=O)C(C(=O)OC)=C4C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(CC)=C1C=O	CCC\1=C2C=C3C(=C4C(=O)[C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=CC(=N2)/C1=C\O)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C4=N3)C(=O)OC)C	SIOOJAFYBPTJDO-XJVNDSBISA-N	AMVFDCTXPYHACR-QAFVXPGPSA-N
cpd24015	ferriheme <i>a</i>	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C49H56FeN4O6, pubchem=C49H54FeN4O6, H_diff=-2) — requires manual review	126961012	name_lookup	ferriheme a	C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-]31n3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(C=O)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)[C@H](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)C)C(=C3CCC(=O)[O-])C=O)CCC(=O)[O-].[Fe]	MQVMIDYMVBGOHC-ZTJYZYAWSA-J	AGFDAVHVTSYCNW-YRJWGCQVSA-J
cpd24016	ferroheme <i>a</i>	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.36, same formula but different connectivity — likely wrong xref mapping) — requires manual review	5288529	name_lookup	ferroheme a	C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(C=O)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)[C@H](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)C)C=O)CCC(=O)O)C(=C3C)CCC(=O)O)C=C.[Fe+2]	XQDFKLNUAXWBNW-ZTJYZYAWSA-J	ZGGYGTCPXNDTRV-YRJWGCQVSA-L
cpd24084	4-(3-carboxy-3-oxo-propenyl)-2,3-dihydro-1<i>H</i>-pyrrole-2-carboxylate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 1 shared stereocenters have different configuration	90657164	name_lookup	4-(3-carboxy-3-oxo-propenyl)-2,3-dihydro-1H-pyrrole-2-carboxylate	O=C([O-])C(=O)/C=C/C1=C[NH2+]C(C(=O)[O-])C1	C1C([NH2+]C=C1/C=C\C(=O)C(=O)[O-])C(=O)[O-]	AYBUENGBNNZJHB-OWOJBTEDSA-M	AYBUENGBNNZJHB-UPHRSURJSA-M
cpd24099	5-methoxybenzimidazolyl cobamide 5'-phosphate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C71H96CoN18O21P2, pubchem=C71H97CoN18O21P2, H_diff=+1) — requires manual review	134820208	name_lookup	5-methoxybenzimidazolyl cobamide 5'-phosphate	COc1ccc2c(c1)n1c[n+]2[C@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)N4[Co-3]16%10(C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)N78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=C7C=CC(=C8)OC)COP(=O)([O-])[O-])/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]	IGSMFXNCTGBLEI-OBJVKLCTSA-I	RAAODFRQEQRASG-AQBUFCLLSA-J
cpd24166	3,3'-Bipyridine-2,2',5,5',6,6'-hexol	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C10H7N2O6, pubchem=C10H8N2O6, H_diff=+1) — requires manual review	57339263	chebi_xref	CHEBI:64999	O=C1NC(=O)C(C2C=C(O)C(=O)NC2=O)C=C1[O-]	C1=C(C(=O)NC(=C1C2=C(NC(=O)C(=C2)O)O)O)O	ZAHBSPZLMWULJU-UHFFFAOYSA-M	NBIHFUSWKJIAKM-UHFFFAOYSA-N
cpd24178	8-oxo-GDP	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.54, same formula but different connectivity — likely wrong xref mapping) — requires manual review	136630897	chebi_xref	CHEBI:143554	Nc1nc(=O)c2[n-]c(=O)n([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)([O-])OP(=O)([O-])[O-]	OPECCRWOWWDUBR-UMMCILCDSA-K	PQVZQFDCRLHZRP-UMMCILCDSA-K
cpd24189	1,3-dimethylurate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.22, same formula but different connectivity — likely wrong xref mapping) — requires manual review	70346	name_lookup	1,3-dimethylurate	Cn1c2[nH+]c(=O)[n-]c-2c(O)n(C)c1=O	CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2	VHSIFFQJNOZPBK-UHFFFAOYSA-N	OTSBKHHWSQYEHK-UHFFFAOYSA-N
cpd24194	(2E,4Z)-2-amino-5-carboxymuconate-6-semialdehyde	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C7H6NO5, pubchem=C7H5NO5, H_diff=-1) — requires manual review	136630891	name_lookup	(2Z,4E)-5-amino-2-formylhexa-2,4-dienedioate	[NH3+]/C(=C/C=C(/C=O)C(=O)[O-])C(=O)[O-]	C(=C/C(=N)C(=O)O)\C(=C/[O-])\C(=O)[O-]	DFTXITSJQUCPBX-AGRHYVPTSA-M	WBDFSWIMIWMZCU-JNMNGJOUSA-L
cpd24209	(2Z,2E)-2-hydroxy-6-oxo-6-(2,3-dihydroxyphenyl)-hexa-2,4-dienoate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.32, same formula but different connectivity — likely wrong xref mapping) — requires manual review	136630884	name_lookup	(2Z,2E)-2-hydroxy-6-oxo-6-(2,3-dihydroxyphenyl)-hexa-2,4-dienoate	O=C([O-])C(=O)C=CCC(=O)c1cccc(O)c1O	C1=CC(=C(C(=C1)O)[O-])C(=O)/C=C/C=C(/C(=O)O)\O	UNNNUUBBSJIZNR-UHFFFAOYSA-M	JFQLMGJVLFOTFW-QXYPORFMSA-M
cpd24296	3-(2-hydroxy-1H-indol-3-yl)-5-(1H-indol-3-yl)-1H-pyrrole-2-carboxylate	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	136630936	chebi_xref	CHEBI:90910	O=C([O-])c1[nH]c(-c2c[nH]c3ccccc23)cc1C1C(=O)Nc2ccccc21	C1=CC=C2C(=C1)C(=CN2)C3=CC(=C(N3)C(=O)[O-])C4=C(NC5=CC=CC=C54)O	KOHOWMBWNFOZKD-UHFFFAOYSA-M	YNGCGCMGWQFYIK-UHFFFAOYSA-M
cpd24297	violaceinate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.39, same formula but different connectivity — likely wrong xref mapping) — requires manual review	136630906	chebi_xref	CHEBI:90900	O=C([O-])c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1C1C(=O)Nc2ccccc21	C1=CC=C2C(=C1)C(=C(N2)O)C3=C(NC(=C3)C4=CNC5=C4C=C(C=C5)[O-])C(=O)O	QVFKYDCGDREBHK-UHFFFAOYSA-M	AVEFAUDTSHGJQO-UHFFFAOYSA-M
cpd24316	(4S)-2-acetyl-3,4,8,10,11,12-hexahydroxy-1,4-dihydrotetracen-1-one	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.64, same formula but different connectivity — likely wrong xref mapping) — requires manual review	90657377	name_lookup	(4S)-2-acetyl-3,4,8,10,11,12-hexahydroxy-1,4-dihydrotetracen-1-one	CC([O-])=C1C(=O)c2c(cc3cc4cc(O)cc(O)c4c(O)c3c2O)[C@H](O)C1=O	CC(=O)C1=C(C2=C(C=C3C=C4C=C(C=C(C4=C(C3=C2O)O)O)O)[C@@H](C1=O)O)[O-]	CSIJRBCUYWCSLE-INIZCTEOSA-M	UXKKNKUINIYFDP-INIZCTEOSA-M
cpd24320	1-[4,5,7,10-tetrahydroxy-3-(3-oxobutanoyl)anthracen-2-yl]pentane-1,2,4-trione	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C23H17O9, pubchem=C23H16O9, H_diff=-1) — requires manual review	90657498	name_lookup	1-[4,5,7,10-tetrahydroxy-3-(3-oxobutanoyl)anthracen-2-yl]pentane-1,2,4-trione	CC(=O)C=C(O)C(=O)c1cc2cc3cc(O)cc(O)c3c(O)c2c(O)c1C([O-])=CC(C)=O	CC(=O)CC(=O)C1=C(C=C2C=C3C=C(C=C(C3=C(C2=C1[O-])[O-])O)O)C(=O)/C(=C\C(=O)C)/O	GJJSUQNSFVZZAS-UHFFFAOYSA-M	GOGKUHYAGAHQFS-HAVNEIBRSA-L
cpd24345	Ag++	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo by InChI layer comparison, differs only in protonation) — requires manual review	23954	name_lookup	Ag2+	[Ag+2]	[Ag]	XYDQMRVDDPZFMM-UHFFFAOYSA-N	BQCADISMDOOEFD-UHFFFAOYSA-N
cpd24356	(1<i>Z</i>,3<i>Z</i>)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.27, same formula but different connectivity — likely wrong xref mapping) — requires manual review	54749447	name_lookup	(2E,4E)-4-carboxy-2-hydroxyhexa-2,4-dienedioate	O=C([O-])/C=C(/CC(=O)C(=O)[O-])C(=O)[O-]	C(=C(/C=C(/C(=O)[O-])\[O-])\C(=O)[O-])\C(=O)O	ODTDYYZJDQGKQT-IHWYPQMZSA-K	QWLUKZXOQAQUFQ-QEFWFIIXSA-K
cpd24359	(indol-3-yl)-<i>N</i>-(sulfonatooxy)methanimidothioate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.56, same formula but different connectivity — likely wrong xref mapping) — requires manual review	25245040	name_lookup	indol-3-yl-methyl glucosinolate aglycone	O=S(=O)([O-])O[N-]C(=S)Cc1c[nH]c2ccccc12	C1=CC=C2C(=C1)C(=CN2)C/C(=N\OS(=O)(=O)[O-])/[S-]	ZIWXZZRWKBHXTJ-UHFFFAOYSA-L	IDPCCZAHFVRMNJ-UHFFFAOYSA-L
cpd24379	Fe3S3	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=Fe3S3, pubchem=H3Fe3S3, H_diff=+3) — requires manual review	45479296	name_lookup	a Fe3S3 iron-sulfur center	S1[Fe][SH]2[Fe]S[Fe]12	[SH-].[SH-].[SH-].[Fe].[Fe].[Fe]	IAVISRBOGCXYND-UHFFFAOYSA-N	ZANURWYCKNBWAC-UHFFFAOYSA-K
cpd24456	1D-myo-inositol 6-diphospho-(1,2,4,5)-tetrakisphosphate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 6)	25202292	chebi_xref	CHEBI:142939	O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1OP(=O)([O-])[O-]	[C@H]1([C@H](C([C@H]([C@@H](C1O)OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]	FFZGWHDHUIRNPY-KXXVROSKSA-D	FFZGWHDHUIRNPY-UYSNGIAKSA-C
cpd24496	cicerin-7-O-glucoside	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 6)	25245337	name_lookup	cicerin-7-O-glucoside	COc1cc2c(cc1[C@@H]1COc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3C1=O)OCO2	COC1=CC2=C(C=C1[C@@H]3COC4=CC(=CC(=C4C3=O)O)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OCO2	JVEKRLQYVQBLDX-LDPMODHMSA-N	JVEKRLQYVQBLDX-WUJHZDHISA-N
cpd35988	ambiguine L	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C26H31N2O, pubchem=C26H30N2O, H_diff=-1) — requires manual review	44139241	name_lookup	ambiguine L	C#[N+][C@]12C=CC(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C	C[C@@]1(CC[C@H]2[C@@]3([C@@]1(C=CC(C4=C3C5=C(C2(C)C)C=CC=C5N4)(C)C)[N+]#[C-])O)C=C	NKHUYCPWMVDCMC-PKNULQPYSA-N	GCEYOMBDTZKZAO-PKNULQPYSA-N
cpd35989	"pelargonidin 3-<i>O</i>-[2""-<i>O</i>-xylosyl) 6""-<i>O</i>-(caffeoyl) glucoside"	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	102515511	name_lookup	pelargonidin 3-O-beta-D-(caffeoyl)-sambubioside	O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2cc3c(=O)cc(O)cc-3oc2-c2ccc(O)cc2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=O)C=C(C4=C3)O)C5=CC=C(C=C5)O)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)O)O)O)O)O	ZVKVNHFCJWWIKN-NBSXMTSESA-N	GDWJRRLTTNLPNP-NBSXMTSESA-N
cpd35991	(E) indolyl vinyl isonitrile	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C11H9N2, pubchem=C11H8N2, H_diff=-1) — requires manual review	11217472	chebi_xref	CHEBI:140654	C#[N+]/C=C/c1c[nH]c2ccccc12	[C-]#[N+]/C=C/C1=CNC2=CC=CC=C21	JJQIGGJRTGSPQS-VOTSOKGWSA-N	JQMYMZZLIOIXEO-VOTSOKGWSA-N
cpd35994	ferroheme <i>c</i>	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C34H34FeN4O4S2, pubchem=C34H36FeN4O4S2, H_diff=+2) — requires manual review	51351657	name_lookup	ferroheme c	CC1=C(CCC(=O)[O-])C2=Cc3c(CCC(=O)[O-])c(C)c4n3[Fe-2]35n6c(c(C(C)S)c(C)c6[CH+]C1=[N+]23)C=c1c(C)c(C(C)S)c(n15)=C4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C(C)S)C)C(C)S)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe]	HMEPGMOLHNALEU-UHFFFAOYSA-J	SZYCWQQPTZLPDK-UHFFFAOYSA-L
cpd36020	4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-1,7-dihydroxy-2,3,5-trioxabicyclo[2.2.2]oct-7-en-6-one	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C13H10O8, pubchem=C13H9O8, H_diff=-1) — requires manual review	131841608	name_lookup	4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-1,7-dihydroxy-2,3,5-trioxabicyclo[2.2.2]oct-7-en-6-one	O=C1CC2(/C=C/c3ccc(O)c(O)c3)OOC1(O)C(=O)O2	C1=CC(=C(C=C1/C=C/C23C=C(C(C(=O)O2)(OO3)O)[O-])O)O	PTUPFBLCKBRPDV-ONEGZZNKSA-N	YKRIHJNBOCNWST-ONEGZZNKSA-M
cpd36390	Heme-b	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C34H33FeN4O4, pubchem=C34H32FeN4O4, H_diff=-1) — requires manual review	4973	name_lookup	Heme-b	C=Cc1c(C)c2n3c1C=c1c(C)c(C=C)c4n1[Fe]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe+2]	FDRFVYFINFWITP-UHFFFAOYSA-J	KABFMIBPWCXCRK-UHFFFAOYSA-L
cpd37279	Cyanidin 3-rutinoside	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C27H30O15, pubchem=C27H31ClO15) — requires manual review	29231	name_lookup	antirrhinin	C[C@@H]1OC(OC[C@@H]2OC(Oc3cc4c(=O)cc(O)cc-4oc3-c3ccc(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O)O.[Cl-]	VZTKWCUQLUHDFJ-YUDQGHALSA-N	ADZHXBNWNZIHIX-XYGAWYNKSA-N
cpd37320	(3R)-2,3,5-trimethyl-6-oxido-4-oxo-3-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]cyclohexa-1,5-diene-1-carboxylate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.72, same formula but different connectivity — likely wrong xref mapping) — requires manual review	137333726	chebi_xref	CHEBI:131857	CC(C)=CCC/C(C)=C/CC/C(C)=C/C[C@]1(C)C(C)=C(C(=O)[O-])C(=O)C(C)=C1[O-]	CC1=C(C(=C([C@@](C1=O)(C)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C)C(=O)[O-])[O-]	BIEYRFJVOOOBEE-MNPZXIHOSA-L	BAJLPQKQXYOBIY-MNPZXIHOSA-L
cpd37422	(2R)-2-{[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy}-3-(octadecanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 11)	71581203	chebi_xref	CHEBI:133606	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	KRTOMQDUKGRFDJ-ZAHDIIMDSA-M	KRTOMQDUKGRFDJ-ZWTKVEACSA-M
cpd37519	(3E,7aS,12aR)-6,12-dihydroxy-3-[(1H-imidazol-4-yl)methylidene]-7a-(2-methylbut-3-en-2-yl)-7a,12-dihydro-1H,5H-imidazo[1',2':1,2]pyrido[2,3-b]indole-2,5(3H)-dione	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	124079399	chebi_xref	CHEBI:134347	C=CC(C)(C)[C@]12CC(=O)C(=O)N3/C(=C/c4c[nH]cn4)C(=O)N[C@@]31N(O)c1ccccc12	CC(C)(C=C)[C@]12C=C(C(=O)N\3[C@@]1(NC(=O)/C3=C\C4=CN=CN4)N(C5=CC=CC=C25)O)O	ANGCTOREXXGQNW-GCTRCSCRSA-N	YEVSOYBNHBOQJZ-GCTRCSCRSA-N
cpd37604	(3S,4S)-9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-3-(3-oxo-3-{[(2E,7R,11R)-3,7,11,15-tetramethylhexadec-2-en-1-yl]oxy}propyl)phorbin-21-ide	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C55H74N4O5, pubchem=C55H73N4O5, H_diff=-1) — requires manual review	135886628	chebi_xref	CHEBI:136840	CC=c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C=4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C	CCC1=C(C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C4[O-])C(=O)OC)C)C	IZRMNGSUXZHVKX-VQXMDMMASA-N	MWTDEAZFRGFSDX-OCSVBZQASA-M
cpd37618	15,17(3)-seco-F430-17(3)-acid	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo by InChI layer comparison, differs only in protonation) — requires manual review	126843470	chebi_xref	CHEBI:136888	C[C@@]12CC(=O)N[C@@]13C[C@H]1[C@@H](CCC(=O)[O-])[C@](C)(CC(N)=O)C4=[N+]1[Ni-2]15N6C(=CC7=[N+]1[C@H](C4)[C@@H](CC(=O)[O-])[C@@H]7CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@H](CC(=O)[O-])C6=CC(=[N+]35)[C@H]2CCC(=O)[O-]	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H](C(=N5)/C=C\6/[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)[O-])/[N-]6)CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])(C)CC(=O)N)CCC(=O)[O-].[Ni]	HHAOAZMDQIXGKF-MYQROCLPSA-G	UPVUHCKQWKHWQA-MYQROCLPSA-G
cpd37664	(2s,4R,5s,6S)-2,4,5,6-tetrahydroxycyclohexane-1,3-dione	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C6H7O6, pubchem=C6H8O6, H_diff=+1) — requires manual review	90657650	chebi_xref	CHEBI:137015	O=C1C(O)=C([O-])[C@H](O)[C@@H](O)[C@@H]1O	[C@H]1(C([C@@H](C(=O)C(C1=O)O)O)O)O	DDFANAUSHGXALM-RBVZJJKUSA-M	XQCGHIBXRBNZFL-GCJFSFLGSA-N
cpd37699	Ni(2+)-pyridinium-3,5-bisthiocarboxylate mononucleotide(1-)	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C12H10NNiO9PS2, pubchem=C12H12NNiO9PS2, H_diff=+2) — requires manual review	129626635	chebi_xref	CHEBI:137373	O=C1S[Ni-]2SC(=O)c3c[n+]([C@@H]4O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]4O)cc1c32	C1=C([C-]=C(C=[N+]1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[S-])C(=[SH+])O.[Ni]	GIEIRHLCPQGQDJ-WFFMJNDQSA-K	SJZXNBXKTDRFQH-WFFMJNDQSA-L
cpd37722	(2Z,10Z)-3-hydroxy-5,17-dioxo-4,5-secoestra-2,10-diene-3-oate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.43, same formula but different connectivity — likely wrong xref mapping) — requires manual review	129626670	chebi_xref	CHEBI:137521	C[C@]12CC[C@@H]3C(C=CC(=O)C(=O)[O-])C(=O)CC[C@H]3[C@@H]1CCC2=O	C[C@]12CC[C@H]\3[C@H]([C@@H]1CCC2=O)CCC(=O)/C3=C\C=C(\C(=O)O)/[O-]	QFPQNNJJOTVTGZ-UBVJAPESSA-M	JRZZGZUMLBSRII-XPRWOFODSA-M
cpd37723	(1s,2R,3a'S,3b'R,5S,6a'R)-2,4',4',5,6a'-pentamethyl-2',3',3a',3b',4',5',6',6a'-octahydrospiro[cyclopentane-1,1'-cyclopenta[a]pentalene]	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 6)	155289445	chebi_xref	CHEBI:137523	C[C@@H]1CC[C@H](C)[C@@]12CC[C@@H]1C2=C[C@@]2(C)CCC(C)(C)[C@@H]12	C[C@@H]1CC[C@@H](C12CC[C@@H]3C2=C[C@@]4([C@H]3C(CC4)(C)C)C)C	RCIADIYJKCSKCC-YNGBHSAQSA-N	RCIADIYJKCSKCC-WRRKAJKMSA-N
cpd37863	(5Z)-7-{(1R,3R,4S,5R)-3-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-2-oxabicyclo[3.1.1]heptan-4-yl}hept-5-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	129626744	chebi_xref	CHEBI:138322	CCCCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](C2)[C@@H]1C/C=C\CCCC(=O)[O-]	CCCCC[C@@H](/C=C/[C@@H]1[C@H](C2CC(C2)O1)C/C=C\CCCC(=O)[O-])O	VQUUFWNZZIMDBR-SXNJQZKASA-M	VQUUFWNZZIMDBR-FFYWQILMSA-M
cpd37864	(5Z)-7-{(1R,3R,4S,5R)-3-[(1E,3S)-3,7-dihydroxyoct-1-en-1-yl]-2-oxabicyclo[3.1.1]heptan-4-yl}hept-5-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	129626746	chebi_xref	CHEBI:138323	CC(O)CCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](C2)[C@@H]1C/C=C\CCCC(=O)[O-]	CC(CCC[C@@H](/C=C/[C@@H]1[C@H](C2CC(C2)O1)C/C=C\CCCC(=O)[O-])O)O	RWKLFZNKJPQWRW-RBHGNWNXSA-M	RWKLFZNKJPQWRW-NEQDKWGSSA-M
